Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1/8/2020,152324,Male,58.0,Married,Minnesota,Platinum,Employees,Other,1.0,1215.66
1/8/2020,152325,Male,65.0,Single,New York,Basic,Employees,PayPal,1.0,1584.5
1/8/2020,152326,Female,35.0,Single,Maine,Basic,workers,PayPal,1.0,978.26
1/9/2020,152327,Female,17.0,Married,Rhode Island,Platinum,self-employed,Other,0.0,1907.39
1/9/2020,152328,Male,27.0,Single,Nebraska,Platinum,Employees,Other,1.0,1020.47
1/9/2020,152329,Female,67.0,Single,Missouri,Basic,Employees,Card,1.0,1988.96
1/9/2020,152331,Male,47.0,Married,Georgia,Platinum,workers,PayPal,1.0,840.32
1/10/2020,152334,Male,68.0,Married,Missouri,Gold,Employees,PayPal,1.0,2409.45
1/10/2020,152336,Male,44.0,Married,New York,Basic,workers,PayPal,1.0,2511.17
1/10/2020,152337,Female,48.0,Single,Illinois,Missing,Unemployment,Other,0.0,1766.96
1/10/2020,152339,Male,55.0,Married,Minnesota,Platinum,workers,PayPal,0.0,1812.71
1/11/2020,152340,Male,71.0,Single,California,Missing,Unemployment,PayPal,1.0,458.09
1/11/2020,152341,Male,18.0,Married,Tennessee,Basic,self-employed,PayPal,0.0,212.17
1/11/2020,152342,Female,67.0,Single,Georgia,Basic,self-employed,PayPal,1.0,1728.48
1/12/2020,152343,Male,66.0,Married,Colorado,Missing,Employees,PayPal,0.0,2642.99
1/12/2020,152344,Male,48.0,Married,Mississippi,Platinum,Employees,PayPal,1.0,1068.04
1/12/2020,152345,Female,25.0,Married,Nebraska,Basic,workers,PayPal,0.0,1735.07
1/12/2020,152346,Female,76.0,Married,Pennsylvania,Basic,Employees,PayPal,0.0,1501.44
1/13/2020,152347,Female,39.0,Married,Indiana,Platinum,workers,PayPal,1.0,1766.51
1/13/2020,152348,Male,56.0,Single,Michigan,Basic,workers,Card,1.0,345.89
1/13/2020,152350,Female,68.0,Married,Hawaii,Platinum,Employees,PayPal,0.0,1739.24
1/13/2020,152351,Male,60.0,Single,Nevada,Missing,workers,PayPal,1.0,1473.73
1/13/2020,152352,Female,73.0,Married,Tennessee,Silver,workers,PayPal,1.0,1886.15
1/14/2020,152353,Male,75.0,Married,Washington,Basic,Employees,Card,0.0,1540.3
1/14/2020,152354,Female,43.0,Married,Texas,Platinum,Employees,PayPal,0.0,1239.5
1/16/2020,152357,Male,78.0,Married,California,Missing,Employees,Other,1.0,150.76
1/17/2020,152359,Female,65.0,Married,Wisconsin,Basic,workers,PayPal,0.0,1178.68
1/17/2020,152360,Female,58.0,Single,Oklahoma,Silver,Employees,PayPal,0.0,2962.48
1/18/2020,152362,Male,66.0,Married,South Dakota,Basic,self-employed,PayPal,0.0,2489.81
1/18/2020,152363,Male,25.0,Single,Arizona,Silver,Employees,PayPal,0.0,2942.85
1/18/2020,152364,Female,44.0,Single,Michigan,Basic,Employees,Other,0.0,1968.96
1/18/2020,152365,Female,30.0,Single,Michigan,Basic,self-employed,PayPal,0.0,2985.7
1/18/2020,152366,Female,71.0,Single,Delaware,Basic,Employees,PayPal,0.0,14.42
1/19/2020,152367,Female,21.0,Single,Louisiana,Basic,Unemployment,PayPal,1.0,2019.49
1/19/2020,152368,Male,62.0,Married,Iowa,Basic,self-employed,PayPal,1.0,784.89
1/19/2020,152369,Female,32.0,Married,West Virginia,Basic,Unemployment,Card,1.0,1248.69
1/19/2020,152370,Female,51.0,Single,Florida,Basic,workers,Other,1.0,544.83
1/19/2020,152371,Female,21.0,Married,New Jersey,Silver,Employees,PayPal,1.0,2889.7
1/19/2020,152372,Female,56.0,Married,Delaware,Gold,Employees,Card,1.0,709.16
1/20/2020,152373,Male,67.0,Single,Kentucky,Gold,self-employed,PayPal,1.0,1495.9
1/21/2020,152374,Female,60.0,Married,Iowa,Basic,workers,Card,0.0,1676.4
1/21/2020,152375,Female,20.0,Single,Wisconsin,Missing,Employees,Card,0.0,2034.02
1/22/2020,152376,Male,38.0,Single,Florida,Basic,workers,Card,0.0,1021.21
1/22/2020,152377,Male,69.0,Married,Georgia,Platinum,workers,PayPal,1.0,2478.1
1/23/2020,152378,Male,47.0,Married,New York,Platinum,Employees,PayPal,1.0,929.97
1/23/2020,152379,Male,28.0,Married,Indiana,Silver,self-employed,PayPal,0.0,1465.07
1/23/2020,152380,Female,20.0,Married,Arizona,Missing,workers,PayPal,1.0,2722.23
1/23/2020,152381,Male,67.0,Single,Utah,Silver,Employees,PayPal,1.0,2528.22
1/23/2020,152382,Male,28.0,Married,Vermont,Basic,Employees,PayPal,0.0,1758.32
1/25/2020,152384,Male,19.0,Married,Wisconsin,Basic,workers,Card,1.0,496.36
1/25/2020,152385,Female,17.0,Married,North Dakota,Basic,workers,Other,0.0,951.22
1/25/2020,152386,Female,77.0,Single,South Carolina,Basic,Employees,PayPal,1.0,287.21
1/25/2020,152388,Female,48.0,Single,Nebraska,Missing,Employees,PayPal,0.0,2056.77
1/25/2020,152389,Female,45.0,Married,Illinois,Silver,workers,PayPal,1.0,25.18
1/25/2020,152390,Female,71.0,Single,California,Basic,workers,Card,1.0,2090.91
1/27/2020,152391,Male,57.0,Married,California,Missing,Employees,Other,1.0,1146.3
1/27/2020,152392,Male,27.0,Single,Minnesota,Basic,Employees,PayPal,1.0,1297.99
1/28/2020,152393,Female,39.0,Single,Oklahoma,Basic,workers,Card,1.0,553.6
1/28/2020,152394,Female,20.0,Married,Utah,Gold,Employees,PayPal,0.0,2733.41
1/28/2020,152395,Male,70.0,Single,West Virginia,Basic,workers,Card,0.0,300.28
1/28/2020,152396,Female,30.0,Married,Maine,Gold,workers,Card,0.0,631.84
1/29/2020,152397,Male,60.0,Single,Missouri,Basic,self-employed,Other,1.0,1551.07
1/29/2020,152398,Female,54.0,Married,Wyoming,Basic,Employees,Other,1.0,2674.77
1/30/2020,152400,Female,76.0,Married,Alaska,Basic,Employees,PayPal,0.0,1207.82
1/30/2020,152401,Female,49.0,Married,Pennsylvania,Platinum,Unemployment,Card,0.0,601.43
1/30/2020,152402,Male,66.0,Single,Hawaii,Basic,Employees,PayPal,0.0,1330.79
1/30/2020,152403,Female,49.0,Married,South Dakota,Gold,Employees,PayPal,1.0,999.93
1/30/2020,152404,Female,37.0,Single,Colorado,Missing,workers,PayPal,1.0,118.48
1/30/2020,152405,Male,74.0,Married,Louisiana,Basic,workers,Other,1.0,933.78
1/31/2020,152406,Male,77.0,Married,Georgia,Missing,workers,Card,0.0,1270.63
1/31/2020,152407,Male,39.0,Married,Louisiana,Missing,Employees,PayPal,0.0,1396.59
1/31/2020,152408,Female,42.0,Married,Montana,Gold,Employees,PayPal,1.0,915.11
1/31/2020,152409,Female,41.0,Single,Ohio,Basic,workers,Card,0.0,1098.07
2/1/2020,152411,Male,41.0,Single,Massachusetts,Basic,Employees,Other,1.0,1958.74
2/1/2020,152412,Female,15.0,Married,Illinois,Silver,workers,Card,1.0,1228.67
2/1/2020,152414,Female,16.0,Married,Utah,Platinum,self-employed,Other,0.0,2457.09
2/2/2020,152416,Male,68.0,Single,Massachusetts,Basic,self-employed,Other,1.0,2969.59
2/3/2020,152417,Female,25.0,Married,Georgia,Silver,Employees,PayPal,1.0,2626.08
2/3/2020,152418,Female,57.0,Single,South Carolina,Missing,workers,Card,1.0,1438.69
2/5/2020,152419,Female,67.0,Married,New Hampshire,Silver,workers,Card,1.0,1659.67
2/5/2020,152420,Male,75.0,Married,Washington,Platinum,workers,PayPal,1.0,1747.54
2/6/2020,152423,Male,51.0,Married,Ohio,Gold,workers,Other,0.0,295.67
2/6/2020,152424,Female,39.0,Married,Ohio,Missing,self-employed,Card,0.0,1659.23
2/8/2020,152425,Male,30.0,Married,Florida,Basic,workers,Other,1.0,1056.1
2/8/2020,152426,Female,70.0,Married,Rhode Island,Silver,workers,Other,0.0,988.82
2/9/2020,152427,Male,70.0,Married,Florida,Basic,self-employed,PayPal,1.0,153.01
2/9/2020,152428,Female,21.0,Single,Georgia,Platinum,workers,PayPal,0.0,438.2
2/10/2020,152429,Female,62.0,Married,Tennessee,Basic,Unemployment,Other,1.0,1728.43
2/10/2020,152430,Male,44.0,Single,Michigan,Silver,self-employed,PayPal,0.0,1590.63
2/11/2020,152433,Female,51.0,Married,Montana,Basic,Employees,Other,0.0,2582.89
2/12/2020,152434,Female,54.0,Married,Alaska,Basic,Unemployment,Card,1.0,1118.41
2/13/2020,152436,Male,50.0,Single,New Jersey,Silver,self-employed,PayPal,0.0,454.37
2/14/2020,152437,Female,44.0,Single,Florida,Basic,workers,PayPal,0.0,1778.33
2/14/2020,152438,Male,42.0,Married,Nebraska,Basic,workers,Other,1.0,1613.31
2/15/2020,152439,Male,41.0,Married,West Virginia,Platinum,workers,Other,1.0,2501.89
2/15/2020,152441,Female,78.0,Married,North Dakota,Basic,Employees,Card,0.0,99.55
2/16/2020,152442,Female,16.0,Married,Nevada,Platinum,workers,Card,1.0,2988.13
2/16/2020,152443,Female,49.0,Single,Missouri,Basic,Unemployment,Card,1.0,1600.78
2/16/2020,152444,Female,62.0,Married,Idaho,Silver,self-employed,Other,0.0,2481.34
2/16/2020,152445,Male,65.0,Single,Minnesota,Basic,workers,PayPal,1.0,567.18
2/16/2020,152447,Female,47.0,Single,Indiana,Basic,Employees,Card,1.0,567.78
2/16/2020,152448,Male,22.0,Married,Arizona,Basic,Employees,Other,1.0,1021.49
2/17/2020,152449,Female,58.0,Single,Maine,Basic,workers,Other,1.0,1771.53
2/18/2020,152451,Female,72.0,Single,New Mexico,Missing,workers,Other,0.0,2402.44
2/18/2020,152452,Male,22.0,Single,Colorado,Platinum,Employees,PayPal,1.0,2789.94
2/18/2020,152453,Male,21.0,Married,Delaware,Basic,workers,Card,0.0,1167.4
2/18/2020,152454,Male,62.0,Single,North Carolina,Basic,Unemployment,Card,1.0,1757.1
2/19/2020,152455,Female,77.0,Married,Washington,Silver,workers,PayPal,1.0,881.16
2/19/2020,152456,Female,62.0,Married,Massachusetts,Basic,Employees,PayPal,1.0,2640.97
2/19/2020,152457,Male,48.0,Married,Oklahoma,Gold,Employees,Card,1.0,1522.01
2/19/2020,152458,Female,22.0,Married,Maine,Basic,Unemployment,PayPal,1.0,1405.08
2/20/2020,152459,Male,78.0,Single,Virginia,Gold,Employees,Card,0.0,1764.55
2/20/2020,152460,Male,75.0,Married,Nebraska,Basic,workers,Other,1.0,820.94
2/20/2020,152461,Male,70.0,Married,Rhode Island,Platinum,Employees,Other,1.0,2772.92
2/20/2020,152462,Male,77.0,Married,Kentucky,Silver,Employees,Other,1.0,583.11
2/21/2020,152463,Female,58.0,Single,Illinois,Basic,workers,PayPal,1.0,405.51
2/21/2020,152464,Female,44.0,Married,Iowa,Basic,self-employed,PayPal,1.0,2903.28
2/21/2020,152465,Female,71.0,Single,South Dakota,Gold,Employees,PayPal,0.0,2706.14
2/21/2020,152466,Female,15.0,Married,Minnesota,Basic,Unemployment,PayPal,1.0,330.61
2/22/2020,152468,Female,29.0,Single,Florida,Platinum,Employees,Other,0.0,781.71
2/23/2020,152469,Female,61.0,Married,Minnesota,Missing,Employees,PayPal,1.0,2919.78
2/23/2020,152470,Male,50.0,Married,Indiana,Basic,workers,Card,1.0,1829.21
2/24/2020,152471,Male,67.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,166.09
2/24/2020,152472,Male,66.0,Married,Wisconsin,Basic,Employees,Other,0.0,1272.77
2/24/2020,152473,Male,47.0,Married,Pennsylvania,Platinum,Employees,PayPal,0.0,2633.65
2/24/2020,152474,Male,16.0,Married,Tennessee,Basic,Employees,PayPal,0.0,795.97
2/24/2020,152475,Female,38.0,Single,Ohio,Basic,Employees,Other,0.0,1060.68
2/25/2020,152476,Female,62.0,Married,New Mexico,Platinum,Employees,PayPal,1.0,1401.41
2/25/2020,152477,Male,40.0,Single,Georgia,Silver,Employees,PayPal,1.0,966.13
2/26/2020,152479,Female,22.0,Married,Mississippi,Basic,workers,Other,1.0,1624.2
2/26/2020,152480,Female,36.0,Single,New Mexico,Gold,self-employed,Other,0.0,203.83
2/26/2020,152481,Male,53.0,Single,Michigan,Platinum,Employees,PayPal,1.0,1793.15
2/26/2020,152483,Female,29.0,Single,Oregon,Missing,self-employed,Other,0.0,2580.54
2/27/2020,152484,Female,78.0,Married,Kentucky,Basic,Employees,PayPal,1.0,818.33
2/28/2020,152485,Male,53.0,Single,New Mexico,Basic,Employees,PayPal,1.0,2948.12
2/28/2020,152486,Female,26.0,Single,New Jersey,Basic,Employees,Card,0.0,131.54
2/28/2020,152487,Male,43.0,Married,Idaho,Silver,Employees,Card,1.0,2902.45
2/28/2020,152488,Female,71.0,Single,Nevada,Platinum,Employees,PayPal,1.0,1301.11
2/28/2020,152489,Female,75.0,Married,Maryland,Platinum,Employees,PayPal,1.0,2740.01
2/29/2020,152490,Male,38.0,Single,Michigan,Silver,workers,PayPal,1.0,2813.89
3/2/2020,152491,Male,60.0,Single,Oregon,Gold,workers,PayPal,0.0,1142.85
3/2/2020,152492,Male,26.0,Married,Maryland,Silver,Employees,PayPal,1.0,8.67
3/3/2020,152493,Male,76.0,Single,Maine,Basic,self-employed,PayPal,0.0,2757.85
3/4/2020,152494,Male,32.0,Single,Kentucky,Silver,workers,PayPal,1.0,2750.32
3/4/2020,152495,Female,51.0,Married,Alaska,Basic,Employees,Other,1.0,2594.75
3/5/2020,152499,Female,63.0,Single,Oregon,Basic,workers,PayPal,1.0,1462.64
3/6/2020,152500,Female,56.0,Married,Florida,Basic,Unemployment,Other,1.0,2741.78
3/6/2020,152501,Female,72.0,Single,Arizona,Gold,Employees,Other,1.0,2906.76
3/7/2020,152502,Male,51.0,Single,Idaho,Basic,Employees,PayPal,1.0,1100.58
3/7/2020,152503,Female,58.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,290.5
3/7/2020,152504,Male,19.0,Single,Minnesota,Silver,workers,Other,1.0,1762.99
3/7/2020,152505,Male,59.0,Married,New Hampshire,Silver,self-employed,PayPal,1.0,1177.86
3/7/2020,152506,Female,43.0,Single,Pennsylvania,Silver,Employees,PayPal,1.0,501.28
3/8/2020,152507,Female,58.0,Single,New Jersey,Platinum,self-employed,Card,1.0,508.39
3/8/2020,152508,Male,37.0,Married,Rhode Island,Silver,Unemployment,Card,0.0,2480.31
3/8/2020,152509,Male,77.0,Single,Texas,Silver,workers,Other,1.0,332.43
3/9/2020,152510,Female,40.0,Married,Delaware,Basic,Employees,PayPal,1.0,902.85
3/9/2020,152511,Female,37.0,Married,South Carolina,Silver,workers,PayPal,1.0,1383.85
3/10/2020,152514,Female,39.0,Married,Indiana,Silver,self-employed,Other,1.0,810.56
3/10/2020,152515,Female,27.0,Married,Kentucky,Silver,workers,Other,0.0,2957.04
3/11/2020,152516,Female,19.0,Married,Utah,Gold,Unemployment,Card,0.0,1101.86
3/11/2020,152517,Male,65.0,Married,California,Basic,Unemployment,PayPal,1.0,884.14
3/13/2020,152519,Male,19.0,Married,Wisconsin,Platinum,workers,PayPal,0.0,719.49
3/13/2020,152520,Male,16.0,Married,Mississippi,Platinum,workers,Other,1.0,1222.43
3/13/2020,152521,Female,37.0,Married,Nevada,Silver,self-employed,Other,0.0,507.25
3/13/2020,152522,Female,30.0,Single,Texas,Missing,Employees,PayPal,0.0,2457.09
3/14/2020,152523,Female,34.0,Married,Kentucky,Basic,Employees,Card,0.0,2015.07
3/17/2020,152526,Male,17.0,Married,Wisconsin,Platinum,self-employed,Card,0.0,411.33
3/17/2020,152527,Male,60.0,Married,Georgia,Basic,self-employed,PayPal,1.0,2712.47
3/17/2020,152528,Male,76.0,Married,North Carolina,Platinum,workers,PayPal,0.0,1133.76
3/17/2020,152529,Male,43.0,Single,New Mexico,Platinum,self-employed,PayPal,1.0,828.36
3/18/2020,152530,Male,19.0,Married,Georgia,Silver,self-employed,Other,1.0,1035.28
3/18/2020,152531,Female,68.0,Single,Connecticut,Missing,Employees,Other,0.0,2420.7
3/18/2020,152532,Male,54.0,Married,Florida,Basic,Employees,PayPal,1.0,1012.36
3/20/2020,152534,Female,72.0,Single,Tennessee,Missing,self-employed,PayPal,0.0,238.21
3/20/2020,152535,Male,32.0,Single,Arkansas,Basic,Unemployment,PayPal,0.0,2546.71
3/20/2020,152536,Female,34.0,Single,Missouri,Platinum,Unemployment,Other,0.0,2655.2
3/20/2020,152537,Female,52.0,Married,Ohio,Basic,Employees,Card,1.0,2772.71
3/21/2020,152538,Male,38.0,Married,Washington,Gold,self-employed,PayPal,1.0,1714.81
3/23/2020,152541,Female,28.0,Single,Illinois,Platinum,Employees,Card,1.0,1105.48
3/23/2020,152542,Female,50.0,Single,New Hampshire,Missing,self-employed,PayPal,0.0,2541.8
3/23/2020,152543,Female,47.0,Married,Tennessee,Silver,Employees,Card,1.0,1735.23
3/23/2020,152544,Female,32.0,Married,Kentucky,Basic,self-employed,PayPal,0.0,2940.55
3/24/2020,152545,Female,68.0,Single,Missouri,Missing,Unemployment,Card,1.0,2401.06
3/24/2020,152546,Male,55.0,Married,Arizona,Basic,Unemployment,Card,0.0,1855.15
3/24/2020,152547,Male,25.0,Single,West Virginia,Basic,Employees,PayPal,1.0,450.85
3/24/2020,152548,Female,21.0,Single,Massachusetts,Silver,workers,PayPal,1.0,283.61
3/24/2020,152549,Female,32.0,Married,Florida,Basic,Unemployment,Card,1.0,200.88
3/24/2020,152550,Female,71.0,Single,Kentucky,Silver,self-employed,PayPal,0.0,1364.29
3/25/2020,152551,Female,77.0,Single,Georgia,Platinum,workers,Other,1.0,1844.08
3/25/2020,152553,Male,47.0,Married,North Carolina,Basic,workers,Card,0.0,1877.79
3/26/2020,152554,Female,49.0,Single,Connecticut,Basic,Employees,Card,1.0,485.26
3/26/2020,152555,Female,61.0,Single,Maine,Basic,workers,Other,1.0,250.49
3/27/2020,152556,Female,77.0,Single,Texas,Basic,Employees,Card,1.0,1838.09
3/27/2020,152557,Female,17.0,Single,Alabama,Platinum,workers,Other,1.0,1578.58
3/27/2020,152558,Male,77.0,Married,Colorado,Missing,self-employed,Card,0.0,2826.56
3/27/2020,152559,Female,19.0,Married,Washington,Silver,Employees,Other,0.0,2730.17
3/30/2020,152562,Female,59.0,Married,Wisconsin,Basic,workers,PayPal,0.0,123.42
3/31/2020,152563,Male,45.0,Married,Kansas,Basic,workers,Card,1.0,2534.05
3/31/2020,152564,Female,36.0,Single,Washington,Basic,workers,Card,1.0,590.22
3/31/2020,152565,Male,45.0,Married,Illinois,Basic,workers,Other,0.0,1364.74
3/31/2020,152566,Male,58.0,Married,Maine,Basic,Employees,PayPal,1.0,76.54
3/31/2020,152567,Male,77.0,Married,Virginia,Gold,workers,PayPal,1.0,426.6
4/1/2020,152568,Male,55.0,Married,New York,Basic,self-employed,PayPal,0.0,1112.58
4/1/2020,152569,Female,48.0,Single,Minnesota,Basic,workers,Card,1.0,1689.39
4/1/2020,152570,Female,68.0,Married,Delaware,Basic,Employees,PayPal,0.0,228.12
4/2/2020,152571,Female,24.0,Single,West Virginia,Basic,Employees,Card,1.0,1141.44
4/3/2020,152572,Female,49.0,Single,Colorado,Gold,Employees,Other,1.0,840.99
4/3/2020,152573,Female,66.0,Married,Texas,Platinum,workers,PayPal,0.0,1152.59
4/4/2020,152574,Female,32.0,Married,Hawaii,Basic,Employees,Card,1.0,857.79
4/4/2020,152575,Male,15.0,Married,Illinois,Platinum,self-employed,Card,1.0,2417.48
4/4/2020,152576,Female,26.0,Married,South Dakota,Basic,Employees,PayPal,0.0,256.89
4/5/2020,152577,Male,16.0,Married,Wyoming,Gold,self-employed,Card,0.0,714.17
4/5/2020,152579,Female,71.0,Married,Nevada,Platinum,Employees,PayPal,0.0,1561.04
4/6/2020,152581,Female,18.0,Married,Arkansas,Missing,Employees,PayPal,0.0,754.73
4/6/2020,152582,Male,41.0,Married,Pennsylvania,Basic,self-employed,Other,1.0,2865.28
4/7/2020,152584,Female,16.0,Single,Idaho,Basic,workers,Other,0.0,1794.19
4/8/2020,152586,Male,69.0,Married,Indiana,Basic,Employees,PayPal,0.0,1898.75
4/9/2020,152587,Female,33.0,Single,Kentucky,Basic,Unemployment,Card,0.0,669.93
4/9/2020,152588,Female,36.0,Single,California,Basic,self-employed,PayPal,1.0,393.94
4/9/2020,152589,Female,19.0,Single,Montana,Gold,Employees,PayPal,1.0,214.11
4/11/2020,152592,Male,41.0,Single,Washington,Basic,workers,Other,0.0,714.35
4/12/2020,152594,Female,49.0,Married,Louisiana,Platinum,Employees,PayPal,0.0,2846.0
4/13/2020,152596,Male,60.0,Married,Oregon,Basic,Employees,Other,1.0,2491.1
4/13/2020,152597,Male,51.0,Single,Louisiana,Gold,self-employed,PayPal,1.0,1493.06
4/13/2020,152598,Male,56.0,Married,Hawaii,Silver,workers,PayPal,1.0,1239.01
4/13/2020,152599,Female,28.0,Married,Massachusetts,Basic,Employees,Card,0.0,1398.36
4/14/2020,152601,Male,74.0,Married,Kansas,Platinum,self-employed,Other,0.0,473.24
4/14/2020,152602,Male,28.0,Married,Washington,Silver,Unemployment,Card,1.0,292.45
4/14/2020,152603,Male,58.0,Single,Idaho,Basic,self-employed,Other,1.0,741.93
4/15/2020,152604,Male,20.0,Single,Wyoming,Basic,workers,PayPal,1.0,2582.51
4/15/2020,152605,Female,21.0,Single,California,Silver,workers,Other,1.0,977.61
4/15/2020,152606,Female,34.0,Married,Massachusetts,Basic,Employees,PayPal,0.0,247.8
4/16/2020,152607,Female,57.0,Married,Iowa,Basic,workers,Other,1.0,402.66
4/16/2020,152608,Female,35.0,Single,Colorado,Gold,Employees,PayPal,1.0,395.99
4/17/2020,152609,Female,58.0,Married,Colorado,Basic,workers,PayPal,1.0,2903.98
4/17/2020,152610,Male,37.0,Single,Illinois,Platinum,self-employed,Card,1.0,1583.01
4/17/2020,152611,Female,51.0,Married,New Jersey,Silver,workers,PayPal,0.0,1665.44
4/18/2020,152612,Female,73.0,Married,Minnesota,Missing,self-employed,PayPal,1.0,2774.5
4/18/2020,152613,Female,42.0,Married,Oregon,Silver,Unemployment,Card,1.0,2659.77
4/19/2020,152615,Male,50.0,Married,New Hampshire,Gold,self-employed,PayPal,1.0,586.68
4/19/2020,152617,Male,71.0,Married,Mississippi,Basic,Employees,Other,1.0,810.74
4/20/2020,152618,Female,42.0,Married,Illinois,Platinum,workers,Card,1.0,557.7
4/20/2020,152619,Male,75.0,Married,New York,Platinum,workers,PayPal,1.0,815.59
4/20/2020,152620,Female,29.0,Single,New York,Missing,self-employed,PayPal,0.0,1565.0
4/21/2020,152621,Male,38.0,Married,New Mexico,Platinum,Employees,Card,1.0,2469.32
4/21/2020,152622,Female,48.0,Single,Illinois,Basic,Employees,Other,0.0,2790.76
4/21/2020,152623,Male,61.0,Married,North Dakota,Basic,workers,PayPal,1.0,1198.33
4/21/2020,152624,Male,37.0,Married,North Carolina,Basic,Employees,PayPal,1.0,1847.18
4/22/2020,152625,Female,44.0,Single,Arizona,Basic,Employees,Other,1.0,2873.01
4/24/2020,152627,Female,33.0,Single,Arkansas,Silver,self-employed,Other,0.0,2721.75
4/25/2020,152628,Female,63.0,Single,Minnesota,Basic,self-employed,Card,0.0,2562.56
4/26/2020,152629,Female,27.0,Married,Illinois,Platinum,workers,PayPal,0.0,693.59
4/27/2020,152630,Female,50.0,Single,Utah,Basic,Employees,Card,0.0,952.25
4/27/2020,152631,Male,41.0,Single,California,Basic,Employees,PayPal,0.0,224.65
4/28/2020,152632,Female,73.0,Single,Nebraska,Silver,workers,Card,0.0,164.69
4/28/2020,152633,Female,53.0,Married,Minnesota,Basic,self-employed,PayPal,0.0,1957.02
4/29/2020,152634,Male,55.0,Married,Wyoming,Basic,workers,PayPal,1.0,2976.07
4/29/2020,152635,Male,53.0,Married,Delaware,Silver,self-employed,PayPal,0.0,1344.45
4/29/2020,152637,Female,55.0,Married,Mississippi,Basic,Employees,Card,1.0,720.13
4/29/2020,152638,Male,70.0,Married,South Carolina,Basic,Employees,PayPal,0.0,2793.46
4/29/2020,152639,Female,22.0,Single,Arkansas,Gold,self-employed,Card,0.0,242.49
4/30/2020,152640,Female,45.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,2511.86
5/1/2020,152642,Female,39.0,Married,Hawaii,Gold,Employees,Card,0.0,324.4
5/1/2020,152643,Female,27.0,Single,New York,Platinum,workers,PayPal,0.0,386.88
5/3/2020,152644,Male,33.0,Single,South Dakota,Basic,workers,Other,0.0,409.17
5/3/2020,152645,Female,47.0,Married,Utah,Silver,Employees,PayPal,0.0,147.56
5/3/2020,152646,Male,21.0,Single,Mississippi,Platinum,Unemployment,PayPal,1.0,2921.43
5/3/2020,152647,Male,61.0,Single,Idaho,Missing,workers,Card,1.0,2677.17
5/5/2020,152649,Male,28.0,Married,Pennsylvania,Silver,workers,PayPal,0.0,682.37
5/5/2020,152650,Male,64.0,Married,Illinois,Basic,workers,Card,1.0,1183.79
5/5/2020,152651,Female,72.0,Married,Rhode Island,Silver,Employees,PayPal,1.0,891.19
5/5/2020,152652,Male,17.0,Single,Kentucky,Silver,Unemployment,PayPal,1.0,1809.36
5/6/2020,152653,Male,67.0,Married,New Hampshire,Basic,Employees,PayPal,1.0,1838.74
5/7/2020,152654,Female,16.0,Married,Massachusetts,Silver,workers,PayPal,1.0,950.46
5/7/2020,152655,Female,72.0,Married,Mississippi,Basic,self-employed,PayPal,1.0,348.16
5/7/2020,152656,Female,37.0,Married,New York,Basic,Employees,Card,0.0,2003.85
5/7/2020,152657,Male,52.0,Married,Kentucky,Platinum,workers,Other,1.0,1040.72
5/7/2020,152658,Male,17.0,Married,South Carolina,Gold,Employees,Card,1.0,580.48
5/8/2020,152659,Male,27.0,Married,Florida,Gold,self-employed,PayPal,1.0,1877.91
5/8/2020,152660,Female,35.0,Single,Connecticut,Platinum,Employees,Other,0.0,1141.54
5/9/2020,152661,Male,57.0,Single,North Carolina,Silver,workers,PayPal,0.0,1919.51
5/10/2020,152663,Female,33.0,Single,Louisiana,Platinum,Employees,Card,1.0,1859.43
5/11/2020,152665,Female,54.0,Married,Delaware,Basic,workers,PayPal,1.0,1826.02
5/11/2020,152666,Male,42.0,Single,Kansas,Silver,self-employed,PayPal,1.0,1763.71
5/12/2020,152667,Male,59.0,Single,Kentucky,Platinum,workers,Card,1.0,969.93
5/12/2020,152668,Female,72.0,Married,Oregon,Missing,Employees,Card,1.0,1113.41
5/12/2020,152669,Female,45.0,Married,Wyoming,Platinum,workers,Card,0.0,56.06
5/13/2020,152670,Female,76.0,Married,Oregon,Basic,workers,PayPal,0.0,1476.77
5/13/2020,152671,Male,22.0,Married,Maine,Basic,self-employed,PayPal,0.0,2648.71
5/13/2020,152672,Female,28.0,Married,Alabama,Platinum,self-employed,Other,1.0,1424.7
5/13/2020,152674,Male,37.0,Married,Connecticut,Silver,self-employed,PayPal,1.0,2940.37
5/13/2020,152675,Female,43.0,Married,Iowa,Silver,workers,Card,1.0,1889.07
5/14/2020,152676,Male,16.0,Married,Nevada,Basic,self-employed,Other,1.0,1047.63
5/14/2020,152677,Female,62.0,Married,New Hampshire,Basic,self-employed,Other,1.0,1914.37
5/15/2020,152679,Female,64.0,Single,North Carolina,Silver,self-employed,PayPal,1.0,1276.36
5/15/2020,152680,Female,16.0,Married,Tennessee,Basic,Employees,PayPal,1.0,701.22
5/15/2020,152681,Male,71.0,Married,New Mexico,Gold,Unemployment,Other,1.0,540.65
5/17/2020,152682,Female,36.0,Single,Texas,Basic,workers,Card,0.0,1943.78
5/17/2020,152683,Female,24.0,Married,North Dakota,Basic,workers,Other,0.0,192.45
5/18/2020,152685,Female,62.0,Married,Mississippi,Silver,workers,Other,1.0,31.13
